Biaya Karyawan (IDR),Pengeluaran Listrik (IDR),Pengeluaran Air (IDR),Biaya Kebersihan (IDR),Perawatan Elektronik (IDR),Total Pengeluaran Hotel (IDR),Pendapatan Hotel (IDR)
7767143.797,14541796.67,1737030.462,533575.0546,2909883.563,27489429.54,167195855
10433531.62,11011750.28,647599.4342,1773037.652,2826778.056,26692697.04,145905260
10017669.33,14399887.66,2391509.251,2006733.267,2405581.405,31221380.91,440346021
5392950.628,6979470.635,4527950.131,664395.8375,1801021.912,19365789.14,319491489.8
5362876.458,7651404.77,4921935.852,1233080.583,1010668.883,20179966.55,393657395.2
17475455.66,13571373.03,3366713.991,2845035.145,1863089.296,39121667.11,480571717
9096062.15,8350690.763,1227369.622,815190.5258,2413379.985,21902693.05,339817672.6
12771181.49,10901904.77,4576322.255,2038246.036,2739173.032,33026827.58,492174496.1
9480883.604,4530420.285,2823115.204,2246433.242,2474280.023,21555132.36,190293823.2
19110188.68,7254170.562,1191871.904,1399573.228,988167.338,29943971.71,133820232
8889451.383,2728298.121,4647770.013,2818825.362,1999215.786,21083560.66,231489449.6
11444852.19,3883720.502,3908610.728,2236304.532,1330433.649,22803921.6,261859736.7
18090953.76,1013207.814,3792673.727,1427981.282,523014.1685,24847830.75,452912694.3
17629003.5,1549710.723,3691313.167,1751072.085,1000552.339,25621651.82,301973197.6
7791521.268,14681973.52,1401529.195,2108578.986,783051.6248,26766654.6,181481449.7
17039649.65,4392951.732,1449530.113,1817351.523,2606797.809,27306280.82,384185427.3
11872803.3,10286349.93,3597318.493,2648222.993,1146265.63,29550960.35,277624371.7
12244533.08,12747395.78,1488752.375,1134977.121,1211744.922,28827403.28,122959375.4
7002199.586,8709246.429,2474022.636,969668.6462,2899841.429,22054978.73,309568904.4
6209022.706,3144023.001,4019008.215,720132.7795,1447716.808,15539903.51,460127541.6
15919089.6,11193630.12,4027786.331,209570.6074,523964.1004,31874040.77,429180177.9
12446917.29,9403519.741,2539677.976,224740.4967,1209615.371,25824470.87,314064487.7
11552760.54,11237508.25,4064854.722,2623160.06,798248.9515,30276532.52,219687428.2
15942623.43,11776452.72,4273798.083,2067340.125,757021.4043,34817235.76,89140437.98
16482693.48,14655745.15,3446490.881,2015544.005,693718.2253,37294191.74,261342015.5
7383622.515,9029885.92,1527916.335,1882464.175,1983148.675,21807037.62,388435746.9
14153377.24,5782975.578,1733053.012,2562735.52,973369.3091,25205510.66,212123173.9
7030311.234,10078503.8,1916785.199,1492774.084,1403106.985,21921481.3,155951071.5
16270626.29,1958169.929,1025618.485,2624191.403,2655044.29,24533650.4,469120873.7
14854327.34,13563562.46,1729218.292,1142390.576,1560845.349,32850344.02,419700065.2
19349219.32,2671334.159,1442836.509,2787451.763,2789228.375,29040070.12,337224028.7
6034370.245,5589799.73,2548979.374,2126105.242,1744845.133,18044099.73,111552504.8
5855820.817,12420435.33,4587968.965,845813.6945,1497091.537,25207130.34,115208978.2
9232806.12,9362373.297,970161.4254,1735846.273,2375972.318,23677159.43,96448816.16
8925585.256,6510897.284,3741205.658,1645788.628,682937.7469,21506414.57,327333500.1
8704681.986,7628099.231,3592773.52,499906.583,723695.9575,21149157.28,102003258.4
18593818.71,12963663.5,930893.894,1814604.427,2129934.285,36432914.82,429182239.5
8743192.998,5760061.405,4651575.822,1012878.309,1717351.783,21885060.32,496834250.8
9079245.892,13175095.59,3058124.91,251811.4237,2476038.126,28040315.94,214856683.1
16390973.94,2233882.034,2136764.845,2851102.857,2790677.093,26403400.77,254151431.1
11746097.64,11875178.12,3904423.626,1960322.07,1470917.194,30956938.65,370250229.6
16650658.35,12865666.86,1658144.563,2643064.902,1991025.066,35808559.75,471718852.8
5980492.363,3545447.14,3620794.267,2060562.415,1751741.569,16959037.75,452342198.1
12313567.91,7024851.453,678700.4341,1135252.707,2954026.639,24106399.14,75916322.94
5504204.003,3316996.845,4277336.169,1586795.41,2577711.018,17263043.45,126082311.2
5939798.052,10892457.81,2516768.812,2059665.605,2779344.271,24188034.55,389568739.4
18596561.8,8494868.753,3365118.115,2884731.743,1135850.219,34477130.63,360001898.6
7088680.567,9894526.854,1495570.189,835641.4315,2431316.058,21745735.1,109948367.3
12986310.23,3750817.537,3546831.707,2637433.47,1163683.062,24085076.01,275929061.9
11166434.04,3964442.069,3975081.242,2779825.635,1021856.334,22907639.32,401366584
10210149.89,1580962.557,2629459.341,2044204.993,2860665.399,19325442.18,148451307
18497500.19,5508945.493,3279771.158,2800673.219,548261.0418,30635151.1,442079436.1
5327350.952,8836425.259,2553466.657,1253847.904,2913471.759,20884562.53,73837298.67
14956845.29,13011088.8,4523411.162,2863746.911,873154.7425,36228246.9,401987788.3
19450916.51,10336984.26,2740411.312,2138070.344,2548595.204,37214977.64,327118504.9
13402522.75,7095548.528,4288139.191,221816.7255,1189806.383,26197833.58,191839706
19052336.93,14343681.6,4106084.262,2729931.212,1376755.819,41608789.83,374419646.8
5783868.189,11069432.81,2347271.696,1504971.146,1041894.278,21747438.12,402064607.8
11281899.79,14022312.84,1535380.213,1434948.256,1963785.106,30238326.2,470254537.1
8902366.864,8386231.626,2327369.597,1742753.157,1370238.869,22728960.11,215498602.5
15962314.47,4624659.847,4217978.191,533215.1856,2143482.599,27481650.3,358707531.2
19719456.36,1739573.609,1524346.411,1460581.541,539118.2949,24983076.21,321177324.6
8847950.937,11165187.92,2859963.556,2510268.928,660937.2088,26044308.55,286342731.3
14812619.02,2698241.972,4127435.366,144899.1315,749152.8818,22532348.37,450687413.4
7971464.491,5238851.796,2090648.638,891459.7649,1547484.213,17739908.9,51425291.36
13479953.82,8454592.71,3389943.367,107118.3007,2536990.432,27968598.63,176950222.7
11958987.3,8901832.229,1605342.083,1305562.797,2720444.776,26492169.18,292224757.8
19580079.94,9408164.758,991757.5042,2212114.98,1112026.85,33304144.04,130231967.7
14127909.09,3327574.625,4074729.013,2416438.304,1935924.311,25882575.34,458539940.2
10242595.58,6316323.668,945358.8053,2841050.307,2420912.482,22766240.84,341417802.9
6711436.773,9640719.18,1721216.278,1864663.378,1222073.575,21160109.18,265047347.6
7268702.431,14577464.1,4347992.399,838417.9133,1522519.342,28555096.19,416615791.6
8379753.949,11186835.93,2059111.792,2780029.052,1809935.507,26215666.23,252898786.2
8764499.92,13916452.6,4878704.073,2348415.686,837187.116,30745259.39,301393855.4
17759240.87,11670968.82,4908804.506,1765842.601,564955.7343,36669812.53,51237948
13418341.82,9284037.564,1707242.092,2117356.626,882014.5233,27408992.63,214565238.6
12850863.67,3688327.168,684402.0001,2780517.43,2067134.053,22071244.32,112455712.6
6721533.078,10333599.13,3672784.779,2165942.683,684045.6538,23577905.32,360359906.3
17902095.4,9727313.923,2529439.262,1168286.072,974240.9121,32301375.57,265562131.5
15842214.55,9434568.386,953387.7978,2167781.787,1344634.714,29742587.23,185790900.8
6015025.429,7857002.152,3683852.685,216806.6719,694675.1608,18467362.1,260524552.7
15617526.46,8401192.456,640287.091,1220605.129,979248.1779,26858859.31,144333449.6
13153073.26,5682195.38,4415885.107,1278336.792,2778174.472,27307665.01,466288984.6
6225880.186,8270377.697,1123936.381,583830.8798,548247.8306,16752272.97,74287684.65
11874509.62,3765782.679,1072903.454,166947.8936,2133579.81,19013723.46,439437665.9
12270444.31,12272441.56,1290525.341,486805.5862,1461022.327,27781239.12,280111454.9
7486618.102,3600877.366,4821198.613,1998402.338,2181621.849,20088718.27,328525923.3
19185472.21,2189528.058,3619262.121,2426637.567,1971729.301,29392629.25,186172529.4
17749630.57,7107444.369,4106171.91,2965790.129,1058746.886,32987783.87,485013927.6
15035335.06,10216304.15,2289357.436,1104454.159,2618023.719,31263474.53,176832931.3
11934433.42,7128035.549,2013407.274,1838199.745,1729850.957,24643926.94,314995098.7
11176483.12,4874557.847,1555178.031,2817720.404,2556340.047,22980279.45,497037517.3
14764602.01,8814396.574,2662916.127,584421.1659,1515031.34,28341367.22,446492478.4
13181478.04,5858032.696,2983229.301,2181172.2,2961713.885,27165626.12,291348421.4
5934096.588,14060147.66,3342986.796,2289438.326,2426223.396,28052892.77,495668535.3
12687539.73,13917031.95,1657033.268,358029.054,2914875.513,31534509.52,365616437.8
17096054.26,8033205.48,4768943.364,2597623.217,1785816.197,34281642.52,143915187.3
11888598.16,5590375.916,1263913.242,2458004.637,1684227.831,22885119.79,232518294.7
5779348.663,11319853.8,4845439.286,196868.7191,2388634.523,24530144.99,200522000.3
16794172.99,1513981.209,566852.5513,364144.8032,2700728.158,21939879.71,204806168.7
8020456.732,7646766.085,2665065.613,242467.9923,2910364.49,21485120.91,392205397.7
8879312.523,5708527.52,2000155.272,1070756.242,1311379.765,18970131.32,312918317.3
7470595.301,13887502.39,2521055.363,1576938.073,2496761.435,27952852.56,67141720.22
9953225.973,1168042.382,3067990.605,1643808.411,1026613.994,16859681.37,444851817.6
16351272.59,8739408.26,2460151.211,876233.6033,1863935.867,30291001.53,183558263.2
12790787.89,11369290.13,2366810.826,2743630.971,949620.371,30220140.2,498683694.6
8073219.112,7790251.825,3797255.369,1167962.091,1368493.404,22197181.8,479385828.7
18167451.17,2195642.422,3586443.238,232095.4523,2828395.918,27010028.2,473238822.5
18193727.82,14614459.46,4249720.769,970658.6235,865226.7494,38893793.43,415007421.8
18058676.38,8252146.039,1624815.416,1640217.325,2081002.238,31656857.39,149275999.3
8581943.171,9598607.42,3242878.294,1283843.286,1982385.682,24689657.85,289684734.8
11768590.16,4312536.958,3133376.534,894143.3054,801845.8818,20910492.84,150936182.1
19774844.84,7768973.191,2163820.149,480837.4243,1314947.609,31503423.22,166853955
16580187.14,7008092.887,2687258.939,2475577.05,1907453.761,30658569.78,324928296.2
5407511.318,2048541.788,1912019.645,2988821.202,967946.5225,13324840.48,68375095.41
5978068.869,2486244.95,1138299.789,1055672.187,2501559.141,13159844.94,486256355.1
11958970.65,12724615.27,1462105.448,1206701.028,2930391.274,30282783.68,463402927.7
18638303.09,4357479.331,974811.4088,1892308.822,1036898.5,26899801.15,221345407.5
13080526.97,3729415.801,3573813.088,2183480.277,967279.912,23534516.05,281940101.6
12467187.62,8068760.318,3473273.269,1236885.651,1637337.679,26883444.54,259753738.7
6582105.499,11762459.84,4777728.672,2724295.599,2369413.193,28216002.8,446989900.4
14851701.57,1867251.26,3783552.861,1724011.569,1204001.526,23430518.79,359870844.3
17331547.41,9075310.875,734206.2744,1406131.222,549699.7717,29096895.55,175150061.3
10706300.11,2668946.2,4479103.283,1975350.984,1853051.57,21682752.15,251078564.5
16634177.76,1510454.712,4382038.233,2863131.16,2891501.419,28281303.29,243034689.1
19467149.81,1738415.33,2494941.443,2404201.654,1478192.139,27582900.37,481700825.7
8056496.887,12678297.51,3136383.727,216038.0786,1550336.385,25637552.59,128889909.7
12849944.47,2651614.771,4892352.496,1063698.741,2922254.293,24379864.77,90309351.78
9307069.371,1632119.102,2895369.637,1464579.586,2236519.029,17535656.73,446278474.5
16892816.29,7130598.42,4573948.228,1012100.959,2297929.807,31907393.7,453508695.3
13663900.49,12815908.61,873674.4101,2130543.926,1906755.013,31390782.45,442282589.6
14518736.26,4673717.271,1359733.409,2496180.535,2936523.027,25984890.51,279939612
16968712.39,6903976.645,2483397.245,2220900.776,2222166.211,30799153.27,346884992.7
10939557.09,1558915.456,3131405.638,2969066.532,2737581.879,21336526.59,303513371.4
18726351.03,7287099.198,4173025.333,890388.1789,2248447.164,33325310.9,81251521.72
12995433.01,9086583.129,4947179.518,2637469.536,2337789.562,32004454.75,318125703.6
7369322.343,8992698.753,2249831.734,2323205.729,1226027.305,22161085.86,56126366.27
15438486.77,5653973.69,713370.3626,1150318.397,1258696.745,24214845.97,196244334.3
16898920.26,5417464.529,4105271.765,2228961.177,2457461.624,31108079.35,469531659.1
9751425.156,2492730.665,3219713.236,401820.2736,1241765.723,17107455.05,186820371.3
17857688.85,6135176.489,1393442.865,2389067.099,1906925.177,29682300.48,472921989.2
18592148.82,2392925.364,2726728.055,1643758.748,1123380.777,26478941.77,162560280.7
9153567.311,11732343.23,3840396.105,947641.5009,2542458.452,28216406.59,191553008.2
19752822.09,14527840.17,3966853.042,2001754.175,776253.3781,41025522.85,332783373.4
7110672.921,14581042.39,2748282.854,1960697.996,2573616.599,28974312.76,392732137.8
8030235.026,13110995.39,1873465.386,707510.0459,2006824.501,25729030.35,275624495.6
7763372.589,9411090.091,4881841.619,188152.503,967273.8371,23211730.64,446952059.2
18409845.65,10812119.76,3485131.749,1357505.502,1855088.464,35919691.13,68108189.72
14814388.28,4992881.238,2337068.837,1751584.421,1206247.092,25102169.87,464987677.4
7281564.248,9830785.882,1762084.509,2642155.307,1308668.337,22825258.28,138338510
11604851.28,7379093.692,3789963.424,2791828.707,1378820.104,26944557.2,447907435.3
14229470.38,7748242.757,1589825.505,1633535.133,658298.1174,25859371.89,230388430.8
6251961.275,11608871.85,1272694.95,2286030.103,2964904.211,24384462.38,424740675.1
18236245.53,4946856.978,2884252.5,1373979.49,578836.5703,28020171.06,352249497.4
17054053.03,5452554.564,1804943.267,2263638.254,2156242.183,28731431.3,129173734.6
12578101.6,13944985.08,3330073.152,693924.4223,1428069.119,31975153.37,463121406.4
19506899.23,1787140.128,1030724.037,1176087.731,2115025.727,25615876.85,160482825.7
11266414.69,7798880.178,3447234.971,1939261.197,1390620.633,25842411.67,159863053.4
19761654.79,13779211.21,1774834.376,152658.1003,2184376.616,37652735.08,416380503.5
15018799.98,9545082.109,501093.205,2195137.8,2323088.774,29583201.87,97642965.01
14520069.1,8649699.039,1071212.26,2523052.954,2226381.601,28990414.95,149916157.9
7489323.429,4496418.509,4701269.2,1257510.817,784904.9534,18729426.91,276654908
18228916.37,5805856.847,4403095.876,1399033.01,2142233.087,31979135.19,423714662.9
11412345.32,12928677.82,1551240.644,2568718.415,1199968.874,29660951.07,116367788.6
7433501.087,8829053.845,4002673.57,2349398.442,572003.4264,23186630.37,296450705.5
5189112.8,8206390.713,3238572.169,935633.5182,1537076.68,19106785.88,370058266.3
13396335.25,2394115.99,4869071.202,1039530.709,1583857.757,23282910.91,437267851.1
12910994.33,1224394.19,2181225.468,2068746.874,1667935.333,20053296.2,471004502.1
15790304.34,14491592.64,3566572.756,1733274.468,2262060.413,37843804.62,403087961.5
18353870.8,6277806.342,785910.7509,570465.7562,1272109.523,27260163.17,343772779.2
6191098.77,9444982.869,2283113.061,998796.7368,1288201.283,20206192.72,245129038.4
15972447.36,2116011.025,4837179.475,2709951.503,651380.6406,26286970,100449569.4
7811179.161,10563600,2925413.935,2095705.866,2217053.04,25612952,369381736.6
17872655.8,14055933.92,1795457.765,2959325.521,1919565.228,38602938.23,496731787
17285952.71,9059313.542,1041219.334,2324336.337,1373562.782,31084384.7,381542267.6
13111906.32,2765614.513,3665877.531,2831725.853,2262972.447,24638096.67,57519992.18
15653641.98,9144101.385,3401852.195,726946.8642,1843394.373,30769936.8,273316990.1
9715251.698,11728860.98,2182724.211,2337306.137,1673112.365,27637255.39,326590984.6
12067518.48,6689831.512,4779236.083,158630.8084,1778311.359,25473528.25,360353390.5
17324553.47,13317728.47,599912.6584,2045204.063,2090870.313,35378268.97,373876626
11888977.96,10081561.35,1866757.332,1460918.607,2150006.511,27448221.75,301148798.5
10366973.98,13589484.86,4644812.688,1105604.209,1222394.548,30929270.28,150512149.7
12413186.71,9729074.357,1944209.472,2600972.622,851858.4085,27539301.57,473990297.7
17423738.79,2838031.608,1635137.752,2577376.309,891585.453,25365869.91,363499910.4
10028120.71,5335683.955,2903991.845,164674.9442,2098477.215,20530948.67,156578016.6
7606423.897,3825129.276,4207107.875,1867564.855,2682183.214,20188409.12,195044824.5
15680210.3,13723570.97,964160.424,1166713.451,1523740.696,33058395.84,464867451.8
17389673.19,11645600.94,4743593.193,1305416.904,923800.4008,36008084.63,449368334
6509562.178,10469577.16,4077827.965,2512918.144,2391506.246,25961391.7,232315897.3
8598111.691,5213528.475,1315626.15,998535.3374,2581223.686,18707025.34,67238249.9
7129579.846,3576626.809,3704035.825,2834841.551,2701456.108,19946540.14,71823816
10219121.17,11590315.23,2232314.252,620938.0965,2017078.572,26679767.33,177763230.9
11755264.68,7638211.242,2310326.051,2021895.028,2651821.398,26377518.4,333104998.7
16232395.05,4161053.73,4024805.416,2049104.694,538537.3961,27005896.29,312887585.9
14767213.77,9632707.694,4832531.636,831365.9681,768089.5044,30831908.58,335222504.1
14313928.51,1564673.93,1069951.428,1041776.766,731440.1676,18721770.8,372777337.4
10285624.2,5566383.558,2392836.066,2520915.628,2281511.711,23047271.16,58564514.12
17621713.3,7559797.924,2664237.236,2309235.239,673954.4589,30828938.16,97288517.83
12069307.51,3071416.678,2193403.176,1054378.053,1740910.931,20129416.35,211767553.3
19686574.07,14785162.69,2134351.057,1648473.986,1681767.247,39936329.05,119686998.9
14512132.07,3927363.104,735209.004,278872.8591,1276758.809,20730335.85,83894019.15
6893971.123,2824943.821,3584923.793,705363.059,2676012.925,16685214.72,338433978.2
15142663.43,3849488.234,2462964.877,1508879.621,926083.0047,23890079.17,416901414.9
9876560.231,11766855.86,1376572.112,349323.8323,1381156.961,24750469,388681995.8
15294907.95,6957079.23,4172150.76,2545663.829,2435428.75,31405230.52,417667900.4
6044617.222,8915823.157,4111523.367,2182218.009,576055.786,21830237.54,349635444.8
7623221.558,1294128.198,2688762.326,2836537.645,2182376.001,16625025.73,380905394.8
17836058.88,1482038.32,1843027.975,2111054.027,2540994.316,25813173.52,172300448.4
8407693.355,7241557.698,3371417.266,2827163.98,2830669.597,24678501.9,496853616.3
